appid,name,developer,publisher
491020,Revenge of the Spirit: Rite of Resurrection,Absolutist Ltd.,Absolutist Ltd.
628700,The Flaws of Gravity,Absorbed Studios,Absorbed Studios
543430,Brain Booster,AbsQual Studio,AbsQual Studio
448240,Hybrid Animals,FamishedMammal,Abstract Software Inc.
459910,30 IMPOSSIBLE LEVELS,Abstract Tree Studio,Abstract Tree Studio
533180,Campfire: One of Us Is the Killer,Abstractive Works,Abstractive Works
534290,Cursed Castilla (Maldita Castilla EX),"Locomalito, Gryzor87",Abylight Studios
338180,Batla,[geim].pro,Abyss Lights Studio LLP
300400,Unpossible,"Acceleroto, Inc.","Acceleroto, Inc."
446620,Zombie Training Simulator,"Acceleroto, Inc.","Acceleroto, Inc."
365810,Flying Tigers: Shadows Over China,ACE MADDOX,ACE MADDOX
22200,Zeno Clash,ACE Team,ACE Team
436260,Ultimate Arena,"Kenneth Caselli, Gianmarco Rocco",AceGamer Network
563180,Dispersio,Achpile,Achpile
507030,Bicyclism EP,Acid Cat,Acid Cat
274520,Darkwood,Acid Wizard Studio,Acid Wizard Studio
259760,Two Brothers,Ackk Studios,Ackk Studios
454260,The HinterLands,Ackmi,Ackmi
218760,Mixcraft 8 Home Studio,"Acoustica, Inc.","Acoustica, Inc."
632070,The Fidelio Incident,"Act 3 Games, LLC","Act 3 Games, LLC"
263320,Saturday Morning RPG,Mighty Rabbit Studios,Actigame Publishing Corp.
542560,Astro Boy: Edge of Time,Project Atom,Active Gaming Media Inc.
2600,Vampire: The Masquerade - Bloodlines,Troika Games,Activision
2610,GUN,Neversoft,Activision
2620,Call of Duty,Infinity Ward,Activision
2640,Call of Duty: United Offensive,Gray Matter Studios,Activision
7970,Cabela's Big Game Hunter Trophy Bucks,Magic Wand,Activision
8400,Geometry Wars: Retro Evolved,Bizarre Creations,Activision
10090,Call of Duty: World at War,Treyarch,Activision
10100,King's Quest Collection,Sierra,Activision
10110,Space Quest Collection,Sierra,Activision
10120,Aces of the Galaxy,Artech Studios,Activision
10130,TimeShift,Saber Interactive,Activision
10140,3D Ultra Minigolf Adventures,Wanako Games,Activision
10150,Prototype,Radical Entertainment,Activision
42650,Transformers: War for Cybertron,High Moon Studios,Activision
42670,Singularity,Raven Software,Activision
42700,Call of Duty: Black Ops,Treyarch,Activision
42710,Call of Duty: Black Ops,Treyarch,Activision
115320,Prototype 2,Radical Entertainment,Activision
202970,Call of Duty: Black Ops II,Treyarch,Activision
202990,Call of Duty: Black Ops II,Treyarch,Activision
207210,Tony Hawks Pro Skater HD,Robomodo,Activision
209160,Call of Duty: Ghosts,Infinity Ward,Activision
209170,Call of Duty: Ghosts,Infinity Ward,Activision
209650,Call of Duty: Advanced Warfare - Gold Edition,"Sledgehammer Games, Raven Software",Activision
209660,Call of Duty: Advanced Warfare - Gold Edition,"Sledgehammer Games, Raven Software",Activision
212580,The Amazing Spider-Man,Beenox,Activision
213120,Transformers: Fall of Cybertron,Mercenary Technologies,Activision
214210,Cabela's Hunting Expeditions,Fun Labs,Activision
218860,Cabela's Dangerous Hunts 2013,Cauldron,Activision
220050,The Walking Dead: Survival Instinct,"Terminal Reality, Inc.",Activision
224060,Deadpool,High Moon Studios,Activision
224340,Fast & Furious: Showdown,Firebrand Games,Activision
228560,Teenage Mutant Ninja Turtles: Out of the Shadows,,Activision
231990,Spider-Manâ„¢: Shattered Dimensions,Beenox,Activision
245760,TRANSFORMERS: Rise of the Dark Spark,Edge of Reality,Activision
247770,Cabela's Big Game Hunter Pro Hunts,Cauldron,Activision
250200,Cabelas African Adventures,,Activision
267550,The Amazing Spider-Man 2,Beenox,Activision
281690,The Legend of Korra,PlatinumGames,Activision
292730,Call of Duty: Infinite Warfare,Infinity Ward,Activision
301560,White Night,OSome Studio,Activision
311210,Call of Duty: Black Ops III - Zombies Chronicles Edition,Treyarch,Activision
319410,Duck Dynasty,Fun Labs,Activision
338400,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlatinumGames,Activision
338930,TRANSFORMERS: Devastation,PlatinumGames,Activision
393080,Call of Duty: Modern Warfare Remastered,"Raven Software, Beenox",Activision
425310,Ghostbusters,FireForge Games,Activision
433300,Marvel: Ultimate Alliance,ZoÃ« Mode,Activision
433320,Marvel: Ultimate Alliance 2,ZoÃ« Mode,Activision
494740,Police Quest Collection,Sierra,Activision
495700,Gabriel Knight: Sins of the Father,Sierra On-Line,Activision
496760,The Beast Within: A Gabriel Knight Mystery,Sierra On-Line,Activision
497360,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",Sierra On-Line,Activision
500810,Arcanum: Of Steamworks and Magick Obscura,Troika Games,Activision
501970,Phantasmagoria 2: A Puzzle of Flesh,Sierra,Activision
501990,Phantasmagoria,Sierra,Activision
502750,Quest for Glory 1-5,Sierra,Activision
517790,Caesar 3,Impressions Games,Activision
517810,Caesar IV,"Tilted Mill Entertainment, Inc.",Activision
559680,Vampire: The Masquerade - Redemption,Nihilistic Software,Activision
560350,Police Quest: SWAT,Yosemite Entertainment,Activision
560370,SWAT 3: Tactical Game of the Year Edition,Sierra,Activision
564530,Pharaoh + Cleopatra,Impressions Games,Activision
564960,Return to Krondor,PyroTechnix,Activision
566050,Zeus + Poseidon,Impressions Games,Activision
569220,Spycraft: The Great Game,Activision,Activision
570580,Zork Anthology,Infocom,Activision
570680,Zork: Grand Inquisitor,Activision,Activision
571060,Zork Nemesis: The Forbidden Lands,Zombie Studios,Activision
572050,Call to Power II,Activision,Activision
585240,Return to Zork,Activision,Activision
497180,Street Legal Racing: Redline v2.3.1,"Invictus-Games LLC., ImageCode LLC.",Activision Value Inc.
2630,Call of Duty 2,"Infinity Ward, Aspyr (Mac)","Activision, Aspyr (Mac)"
7940,Call of Duty 4: Modern Warfare,"Infinity Ward, Aspyr (Mac)","Activision, Aspyr (Mac)"
10180,Call of Duty: Modern Warfare 2,"Infinity Ward, Aspyr (Mac)","Activision, Aspyr (Mac)"
10190,Call of Duty: Modern Warfare 2,"Infinity Ward, Aspyr (Mac)","Activision, Aspyr (Mac)"
42680,Call of Duty: Modern Warfare 3,"Infinity Ward, Sledgehammer Games, Aspyr (Mac)","Activision, Aspyr (Mac)"
42690,Call of DutyÂ®: Modern WarfareÂ® 3,"Infinity Ward, Sledgehammer Games, Aspyr (Mac)","Activision, Aspyr (Mac)"
559640,Betrayal Collection,Dynamix,Activison
421600,Ray Gigant,BANDAI NAMCO Entertainment Inc.,"Acttil, LLC."
455710,Project RPG,Acuze Interactives,Acuze Interactives
562240,The Spirit Underneath,Acuze Interactives,Acuze Interactives
585860,Bunker 58,Acuze Interactives,Acuze Interactives
646100,Woodlands,"Acuze Interactives, Winterbyte",Acuze Interactives
391740,Blaster Shooter GunGuy!,Adam DeLease,Adam DeLease
473450,The Narrator Is a DICK,Adam DeLease,Adam DeLease
618360,Aesthetic Melody,Adam DeLease,Adam DeLease
566200,"Minions, Monsters, and Madness",Adam Hebert,Adam Hebert
365120,Curse of the Crescent Isle DX,Adam Mowery,Adam Mowery
303590,Hidden in Plain Sight,Adam Spragg,Adam Spragg
385690,Wave Mechanics,Adam Tarnowski,Adam Tarnowski
464900,Pitfall Planet,Bonfire Games,adamgryu
403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,"Ben 'Yahtzee' Croshaw, Collected Worlds","Addicting Games, Defy Media, LLC"
428210,Horror in the Asylum,Adham Jaber,Adham Jaber
525540,Six Feet Under,"David Nestoruk, Karl Binder",Adhere Technology
403230,ZombieZoid Zenith,Adhoc Games,Adhoc Games
387450,Shadow of Kingdoms,TernGame,Admax Game
435400,Hidden Folks,"Adriaan de Jongh, Sylvain Tegroeg",Adriaan de Jongh
482300,Investigator,AdroVGames,AdroVGames
224820,Super House of Dead Ninjas,Megadev,Adult Swim Games
238530,Super Puzzle Platformer Deluxe,Andrew Morrish,Adult Swim Games
238630,Fist Puncher,Team2Bit,Adult Swim Games
247140,Soundodger+,Studio Bean,Adult Swim Games
247240,Volgarr the Viking,Crazy Viking Studios,Adult Swim Games
275200,Westerado: Double Barreled,Ostrich Banditos,Adult Swim Games
306440,Oblitus,Connor Ullmann,Adult Swim Games
312510,Mega Coin Squad,Big Pixel Studios,Adult Swim Games
312520,Rain World,Videocult,Adult Swim Games
312530,Duck Game,Landon Podbielski,Adult Swim Games
327500,Zenzizenzic,bitHuffel,Adult Swim Games
327510,WASTED,Mr. Podunkian,Adult Swim Games
327520,Traverser,Gatling Goat Studios,Adult Swim Games
340000,Headlander,Double Fine Productions,Adult Swim Games
347290,Rise & Shine,Super Mega Team,Adult Swim Games
347800,Ghost Song,Old Moon,Adult Swim Games
356650,Death's Gambit,White Rabbit,Adult Swim Games
390030,DESYNC,The Foregone Syndicate,Adult Swim Games
390040,Small Radios Big Televisions,Fire Face Corporation,Adult Swim Games
452570,Battle Chef Brigade,Trinket Studios,Adult Swim Games
460950,Katana ZERO,Askiisoft,Adult Swim Games
469610,Rick and Morty: Virtual Rick-ality,Owlchemy Labs,Adult Swim Games
516110,ToeJam and Earl: Back in the Groove,Humanature Studios,Adult Swim Games
536890,Glittermitten Grove,Mostly Tigerproof,Adult Swim Games
588950,Kingsway,Andrew Morrish,Adult Swim Games
416070,Mars 2030,Advent RPG,Advent RPG
331210,"Bolt Riley, A Reggae Adventure","Adventure Mob, Corbomite Games","Adventure Mob, Corbomite Games"
286360,Shadows on the Vatican Act I: Greed,"10th Art Studio, Adventure Productions",Adventure Productions
497730,The Wardrobe,C.I.N.I.C. Games,Adventure Productions
378630,Shadows on the Vatican Act II: Wrath,"Adventure Productions, 10th Art Studio","Adventure Productions, KISS ltd"
288120,Dungeonmans,Adventurepro Games LLC,Adventurepro Games LLC
489760,Demon Truck,Triger Mountain,Adventurepro Games LLC
585310,Beyond the City VR,æˆéƒ½å°å¾®äº‘è” LittleV,æˆéƒ½å°å¾®äº‘è” LittleV
568330,(VR) The Han Dynasty Imperial Mausoleums,æ´¾å˜‰æ•°åˆ›ç§‘æŠ€æœ‰é™å…¬å¸,æ´¾å˜‰æ•°åˆ›ç§‘æŠ€æœ‰é™å…¬å¸
644550,Mysteries of Fence,æ©™å…‰æ¸¸æˆ,æ©™å…‰æ¸¸æˆ
329200,Astray,Aegon Games,Aegon Games
457890,TumbleSeed,"Benedict Fritz, Greg Wohlwend, Joel Corelitz, David Laskey, Jenna Blazevich",aeiowu
513990,Happy Empire,AEL Entertainment,AEL Entertainment
431510,Mystic Destinies: Serendipity of Aeons,Aeon Dream Studios,Aeon Dream Studios
377940,Slam,Aera Studios,Aera Studios
239660,Soldier Front 2,Dragonfly,Aeria Games
268420,Aura Kingdom,X-Legend,Aeria Games
290140,Echo of Soul,Mr. Blue,Aeria Games
356330,Dragomon Hunter,X-Legend,Aeria Games
223650,F.E.A.R. Online,InPlay Interactive,Aeria Games Europe
300160,Bridge!,Toxtronyx,Aerosoft
252530,OMSI 2: Steam Edition,MR-Software GbR,Aerosoft GmbH
270830,Global ATC Simulator,Robert Miroszewski,Aerosoft GmbH
283580,New York Bus Simulator,TML-Studios,Aerosoft GmbH
285380,On The Road,toxtronyx interactive GmbH,Aerosoft GmbH
292180,X-Plane 10 Global - 64 Bit,Laminar Research,Aerosoft GmbH
306370,World of Subways 1  The Path,TML-Studios,Aerosoft GmbH
343070,World of Subways 4  New York Line 7,TML-Studios,Aerosoft GmbH
348510,Autobahn Police Simulator,Z-Software,Aerosoft GmbH
427100,Fernbus Simulator,TML-Studios,Aerosoft GmbH
434090,Bridge! 2,toxtronyx interactive GmbH,Aerosoft GmbH
491530,Notruf 112 | Emergency Call 112,Crenetic GmbH Studios,Aerosoft GmbH
606920,EXA: The Infinite Instrument,"Aesthetic Interactive, Zach Kinstner",Aesthetic Interactive
531490,Golden Swords,Vlad K.,AEY Inc. 
586470,Casino Noir,Paper Pirates,AEY Inc. 
586480,Detective Noir,Paper Pirates,AEY Inc. 
616810,Maski VR,Chingis LLC,AFL Productions
449240,Stormworm+,Afrobeast Games,Afrobeast PTY. LTD.
455480,Shift Orb,Afterlife Games,Afterlife Games
376210,The Isle,Afterthought LLC,Afterthought LLC
377430,Who Is Mike - A Visual Novel,Fervent,Afterthought Studios
421670,CUPID - A free to play Visual Novel,Fervent,Afterthought Studios
457490,"Forgotten, Not Lost - A Kinetic Novel",Afterthought Studios,Afterthought Studios
520520,It Comes Around - A Kinetic Novel,Glass of Water Studios,Afterthought Studios
563520,When Our Journey Ends - A Visual Novel,Afterthought Studios,Afterthought Studios
588050,"You, With Me - A Kinetic Novel",Afterthought Studios,Afterthought Studios
471710,Rec Room,Against GravityÂ®,Against GravityÂ®
368990,Despair,AGC,AGC
341150,Age of Fear 2: The Chaos Lord GOLD,Leslaw Sliwko,Age of Fear
351480,Age of Fear: The Undead King,Leslaw Sliwko,Age of Fear
283040,Paper Dungeons,"Stephane Valverde, Leslie Valverde",Agent Mega
513580,Miaou Moon,"Stephane Valverde, Leslie Valverde",Agent Mega
562700,Paintball 707,Lotte|EoD,Agger Interactive
563750,World Boxing Manager,Aggroblakh,Aggroblakh
259510,Shufflepuck Cantina Deluxe,Agharta Studio,Agharta Studio
230700,La-Mulana,NIGORO,AGM PLAYISM
249330,Unholy Heights,Petit Depotto,AGM PLAYISM
263600,EF-12: Fighting Game Maker,"QUAD ARROW Co.,Ltd.",AGM PLAYISM
263620,Mitsurugi Kamui Hikae,Zenith Blue,AGM PLAYISM
266210,One Way Heroics,Smoking WOLF,AGM PLAYISM
273240,Gunhound EX,"Dracue, Co. ltd",AGM PLAYISM
283680,Astebreed,Edelweiss,AGM PLAYISM
292480,Magical Battle Festa,Fly System,AGM PLAYISM
292500,Kero Blaster,Studio Pixel,AGM PLAYISM
312600,Rime Berta,NEXT-SOFT+,AGM PLAYISM
313390,Vertical Strike Endless Challenge,Project ICKX,AGM PLAYISM
313400,REVOLVER360 RE:ACTOR,Cross Eaglet,AGM PLAYISM
320120,Meadowland,MÃ¥rten Jonsson,AGM PLAYISM
346730,GOCCO OF WAR,"peakvox, O-TWO inc.",AGM PLAYISM
352780,An Octave Higher,Kidalang,AGM PLAYISM
352790,Futuridium EP Deluxe,MixedBag Srl,AGM PLAYISM
355240,NEO AQUARIUM - The King of Crustaceans -,Nussoft,AGM PLAYISM
358090,D4: Dark Dreams Dont Die -Season One-,Access Games,AGM PLAYISM
359440,Artifact Adventure,bluffman,AGM PLAYISM
359450,In Space We Brawl,Forge Reply srl,AGM PLAYISM
363650,Hacker's Beat,TEAM TANDS PLUS,AGM PLAYISM
363980,Forget Me Not: My Organic Garden,CAVYHOUSE,AGM PLAYISM
365850,Starchaser: Priestess of the Night Sky,Nonlinear,AGM PLAYISM
373770,LiEat,â–³â—‹â–¡Ã— (Miwashiba),AGM PLAYISM
392030,Murasaki,Katatema,AGM PLAYISM
407020,Star Sky - ,"JMJ Interactive, MÃ¥rten Jonsson",AGM PLAYISM
409670,Pink Hour,Studio Pixel,AGM PLAYISM
409690,Pink Heaven,Studio Pixel,AGM PLAYISM
418190,Helen's Mysterious Castle,Satsu,AGM PLAYISM
420520,Lost Technology,Studio 4D,AGM PLAYISM
427660,NightCry,Nude Maker,AGM PLAYISM
428550,Momodora: Reverie Under The Moonlight,Bombservice,AGM PLAYISM
437020,WITCH-BOT MEGLILO,ASTRO PORT,AGM PLAYISM
437030,MEMENTO,CreateLab,AGM PLAYISM
442890,Magic Potion Explorer,ARTIFACTS,AGM PLAYISM
450500,Ace of Seafood,Nussoft,AGM PLAYISM
453290,Awareness Rooms,GAME NA KIBUN,AGM PLAYISM
453300,A Healer Only Lives Twice,Pon Pon Games,AGM PLAYISM
462100,Starr Mazer: DSP,"Imagos Softworks, Pixeljam",AGM PLAYISM
479990,Dungeons & Darkness,Yamiuchi Project,AGM PLAYISM
483980,Mad Father,sen,AGM PLAYISM
524850,Alicemare,â–³â—‹â–¡Ã— (Miwashiba),AGM PLAYISM
564150,Rosenkreuzstilette,"[erka:es], Darksquid Media",AGM PLAYISM
618720,1bitHeart,â–³â—‹â–¡Ã— (Miwashiba),AGM PLAYISM
537110,Angels of Death,"Den-fami Nico Game Magazine, Makoto Sanada","AGM PLAYISM, Mugen Creations"
348650,The Asskickers-Steam Edition,AGO Games,AGO Games
398120,Advanced Gaming Platform::Epica,AGP::Studios,AGP::Studios
508710,Project Lounge,Aivaras IvoÅ¡kus,Aivaras IvoÅ¡kus
387110,Shmup Love Boom,Nick Howard,AJT Games
396610,Quantum Flux,Buko Studios,AJT Games
494990,Too Angry to Space,AK84C,AK84C
473710,EeOneGuy Adventure,Akakiy Petrushkin,Akakiy Petrushkin
10220,Postal III,Trashmasters,Akella
10230,Dead Mountaineer's Hotel,Electronic Paradise,Akella
10240,A Stroke of Fate: Operation Valkyrie,SPLine,Akella
10250,PT Boats: Knights of the Sea,Studio4,Akella
10260,PT Boats: South Gambit,studio4,Akella
223330,Sea Dogs: To Each His Own,BlackMark Studio,Akella
372560,Tanita: A Plasticine Dream,Trickster Games,Akella
372570,A Stroke of Fate: Operation Bunker,Spline Games,Akella
391030,Hard to Be a God,Burut CT,Akella
386340,MegaSphere,AKGames,AKGames
543050,ARC Continuum,Akimbo Creations,Akimbo Creations
594640,Evil,Akrono,Akrono
322630,Mind Zero,"Acquire, Zerodiv",Aksys Games
421610,XBlaze Code: Embryo,Arc System Works,Aksys Games
438940,XBlaze Lost: Memories,Arc System Works,Aksys Games
488960,Star Vikings Forever,Rogue Snail,Akupara Games
288060,Whispering Willows,Night Light Interactive,"Akupara Games, Night Light Interactive"
655260,TAP TOUCH RUN,akydzaaa,akydzaaa
652390,Mr Rabbit's Alphabet Forest Adventure,Alakhaine Specialist Consulting Limited,Alakhaine Specialist Consulting Limited
582890,Estranged: Act II,Alan Edwardes,Alan Edwardes
278890,Angvik,Alastair John Jack,Alastair John Jack
343390,Elementary My Dear Majesty!,Alawar Dreamdale,Alawar Entertainment
344440,Sacra Terra: Angelic Night,Alawar Entertainment,Alawar Entertainment
346140,Hidden Object Bundle 5 in 1,Alawar Entertainment,Alawar Entertainment
347590,Heroes of Hellas 3: Athens,Alawar Entertainment,Alawar Entertainment
347610,Hidden Object Bundle 4 in 1,Alawar Entertainment,Alawar Entertainment
394680,Mountain Crime: Requital,Alawar Stargaze,Alawar Entertainment
397770,Meridian: Age of Invention,Mirball Games,Alawar Entertainment
416310,Goblin Defenders: Steeln Wood,Alawar Entertainment,Alawar Entertainment
416320,Rescue Team 5,Rionix,Alawar Entertainment
435040,Incredible Dracula: Chasing Love Collector's Edition,New Bridge Games,Alawar Entertainment
448400,Hidden Object 6-in-1 bundle,Alawar Entertainment,Alawar Entertainment
456690,Weather Lord: Following the Princess Collector's Edition,Yustas Game Studio,Alawar Entertainment
466780,Prehistoric Tales,Amegami,Alawar Entertainment
486810,House of Snark 6-in-1 Bundle,Alawar Entertainment,Alawar Entertainment
560720,Dark Angels: Masquerade of Shadows,Skywind Games,Alawar Entertainment
560730,The Esoterica: Hollow Earth,Happy Artist Games,Alawar Entertainment
560740,Shtriga: Summer Camp,Game Cartel,Alawar Entertainment
560750,World Keepers: Last Resort,Alawar Stargaze,Alawar Entertainment
560760,Sacra Terra: Kiss of Death Collectors Edition,Alawar Five-BN,Alawar Entertainment
560820,The Saint: Abyss of Despair,Happy Artist,Alawar Entertainment
615970,Displaced,Gamexy,Alawar Entertainment
666050,Rescue Team 7,Nova Ideas,Alawar Entertainment
475550,Beholder,Warm Lamp Games,Alawar Premium
635200,Distrust,Cheerdealers,Alawar Premium
555210,Trick and Treat - Visual Novel,Eternal Night Studios,"Alberto Herrera, Ziel Graywords, Stw projects"
577690,Spooky's Jump Scare Mansion: HD Renovation,Albino Moose Games,"Albino Moose Games, Screenwave Media"
534960,Measurement Problem,Alchemist Studio,Alchemist Studio
357780,Defend Your Life: TD,Alda Games,Alda Games
407560,Killing Room,Alda Games,Alda Games
436820,Waltz of the Wizard,Aldin Dynamics,Aldin Dynamics
277470,The Book of Legends,Aldorlea Games,Aldorlea Games
280140,Millennium - A New Hope,Aldorlea Games,Aldorlea Games
298820,Millennium 2 - Take Me Higher,Aldorlea Games,Aldorlea Games
298830,Millennium 3 - Cry Wolf,Aldorlea Games,Aldorlea Games
298840,Millennium 4 - Beyond Sunset,Aldorlea Games,Aldorlea Games
298850,Millennium 5 - The Battle of the Millennium,Aldorlea Games,Aldorlea Games
332380,Asguaard,Aldorlea Games,Aldorlea Games
332390,Undefeated,Aldorlea Games,Aldorlea Games
332400,Girlfriend Rescue,Aldorlea Games,Aldorlea Games
332410,Moonchild,Aldorlea Games,Aldorlea Games
368250,Valiant: Resurrection,Warfare Studios,Aldorlea Games
370620,Onyx,Valkyria Games,Aldorlea Games
370660,Opaline,Warfare Studios,Aldorlea Games
370670,The Tale of a Common Man,Aldorlea Games,Aldorlea Games
370700,Black Home,Warfare Studios,Aldorlea Games
370710,Last Heroes,Warfare Studios,Aldorlea Games
370780,Fated Souls,Warfare Studios,Aldorlea Games
385900,Arevan,Overcloud9,Aldorlea Games
392920,Arvale,Jaybot7,Aldorlea Games
392930,A Sirius Game,"Overcloud9, Phantasm Games",Aldorlea Games
